YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M
2023,2,28,23,19.27,19.04,19.15,14.83,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.44,0.27,93.24,2.01,111.47,4.41,111.74
2023,3,1,0,19.32,19.12,19.22,14.89,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.56,0.23,93.18,2.07,101.31,4.61,101.42
2023,3,1,1,19.29,19.14,19.22,14.95,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.94,0.16,93.14,1.88,99.07,4.32,99.26
2023,3,1,2,19.09,19.01,19.05,14.77,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.31,0.1,93.12,1.75,99.25,3.74,98.89
2023,3,1,3,18.74,18.67,18.71,14.47,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.44,0.16,93.13,1.74,98.02,3.34,97.66
2023,3,1,4,18.51,18.38,18.44,14.22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.06,0.34,93.16,1.54,98.46,2.71,97.94
2023,3,1,5,18.37,18.26,18.32,14.1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.0,0.33,93.19,1.42,94.74,2.49,93.78
2023,3,1,6,19.43,19.07,19.25,14.83,34.71,40.67,0.3,0.13,85.17,14.33,17.73,1.89,0.01,0.05,97.69,0.15,93.23,1.36,80.75,2.33,80.95
2023,3,1,7,20.6,19.73,20.17,15.44,174.23,248.35,0.4,0.1,71.57,76.65,112.65,9.45,0.14,0.73,94.69,0.15,93.28,1.38,59.81,1.7,54.19
2023,3,1,8,22.14,20.28,21.21,15.99,418.07,486.58,0.56,0.12,57.78,191.3,223.9,24.29,0.61,3.15,89.06,0.17,93.3,1.72,3.64,2.2,0.82
2023,3,1,9,23.85,20.12,21.98,15.81,527.85,704.15,0.53,0.13,44.17,246.88,324.77,33.28,1.12,6.4,79.5,0.01,93.3,2.71,331.36,3.4,332.08
2023,3,1,10,24.9,19.85,22.37,15.56,653.68,874.38,0.55,0.15,31.13,307.9,403.7,42.69,1.7,8.92,73.5,0.01,93.28,3.52,317.61,4.31,319.93
2023,3,1,11,25.55,19.95,22.75,15.69,683.9,978.38,0.52,0.16,19.99,324.38,451.6,45.78,1.98,11.0,71.12,0.02,93.22,3.75,308.32,4.46,311.37
2023,3,1,12,26.15,20.11,23.13,15.87,852.31,1019.77,0.64,0.17,15.66,405.48,472.58,56.52,2.49,14.52,69.31,0.02,93.15,3.72,298.98,4.33,302.26
2023,3,1,13,26.24,20.07,23.15,15.81,918.77,972.7,0.72,0.16,22.52,436.3,451.48,59.81,2.52,14.7,68.75,0.02,93.07,3.55,287.84,4.07,291.05
2023,3,1,14,26.03,19.92,22.98,15.69,809.73,853.62,0.71,0.16,34.4,378.58,397.33,50.95,1.95,10.88,68.94,0.02,93.02,3.24,276.51,3.69,279.5
2023,3,1,15,25.72,19.8,22.76,15.56,637.45,672.27,0.68,0.16,47.66,297.48,314.02,38.8,1.22,6.7,69.75,0.01,92.97,2.9,266.6,3.29,269.32
2023,3,1,16,25.14,19.68,22.4,15.44,418.34,447.8,0.62,0.16,61.34,192.77,209.75,23.73,0.53,2.67,71.62,0.01,92.96,2.42,256.55,2.79,258.53
2023,3,1,17,24.07,20.04,22.05,15.81,181.75,202.42,0.51,0.16,75.16,81.92,93.58,9.3,0.1,0.52,78.12,0.01,92.98,1.66,237.13,2.33,237.16
2023,3,1,18,22.12,20.18,21.15,15.93,20.02,17.38,0.36,0.13,87.71,7.08,7.52,0.89,0.01,0.02,88.62,0.01,93.01,1.43,199.82,2.38,198.97
2023,3,1,19,21.01,19.69,20.34,15.44,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,91.94,0.01,93.04,1.78,164.99,3.25,164.26
2023,3,1,20,20.58,19.56,20.07,15.32,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.69,0.02,93.08,1.99,141.38,4.22,140.86
2023,3,1,21,20.4,19.49,19.94,15.26,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.38,0.02,93.11,2.13,124.39,4.9,124.4
2023,3,1,22,20.22,19.44,19.83,15.2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.19,0.01,93.1,2.22,112.77,5.05,112.84
2023,3,1,23,19.97,19.39,19.68,15.2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.38,0.01,93.04,2.1,103.11,4.8,103.09
2023,3,2,0,19.64,19.3,19.48,15.08,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.75,0.02,92.98,1.85,93.64,4.13,93.8
2023,3,2,1,19.19,19.11,19.15,14.89,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.25,0.01,92.92,1.76,79.49,3.39,80.06
2023,3,2,2,18.99,18.87,18.93,14.71,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.0,0.01,92.88,1.67,58.16,2.85,58.58
2023,3,2,3,19.17,18.75,18.96,14.59,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.25,0.0,92.88,1.53,32.72,2.45,31.81
2023,3,2,4,19.27,18.65,18.96,14.53,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.06,0.0,92.92,1.43,8.48,2.27,5.93
2023,3,2,5,19.15,18.55,18.84,14.4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.19,0.0,92.98,1.4,350.07,2.24,347.71
2023,3,2,6,19.94,19.14,19.54,14.95,39.16,42.88,0.34,0.15,85.25,15.45,18.65,1.89,0.01,0.02,95.06,0.0,93.03,1.36,346.68,2.15,344.65
2023,3,2,7,22.18,19.6,20.89,15.38,253.59,257.35,0.58,0.13,71.66,113.05,118.0,12.66,0.18,0.88,85.19,0.0,93.07,1.6,328.17,1.96,320.98
2023,3,2,8,24.39,19.78,22.08,15.56,491.82,493.9,0.66,0.13,57.88,223.88,227.67,27.34,0.66,3.33,75.38,0.0,93.1,2.5,305.58,3.04,305.81
2023,3,2,9,25.81,19.81,22.81,15.56,706.55,709.1,0.71,0.13,44.28,325.35,326.23,41.85,1.36,7.33,69.44,0.07,93.11,3.22,308.09,3.83,309.37
2023,3,2,10,26.73,19.96,23.34,15.69,871.98,884.08,0.73,0.15,31.3,407.12,407.58,54.35,2.1,11.95,66.31,0.06,93.08,3.62,310.36,4.28,311.82
2023,3,2,11,27.44,20.02,23.73,15.81,963.39,991.23,0.74,0.16,20.26,454.83,457.33,62.05,2.62,15.5,63.88,0.07,93.02,3.86,311.63,4.55,313.12
2023,3,2,12,27.74,19.96,23.85,15.75,971.7,1014.73,0.73,0.16,16.03,460.77,467.58,63.02,2.71,16.23,62.5,0.06,92.95,3.89,311.66,4.57,313.06
2023,3,2,13,27.87,19.87,23.87,15.69,863.66,966.15,0.67,0.16,22.81,406.58,445.88,55.69,2.31,13.48,61.69,0.06,92.89,3.71,312.01,4.36,313.48
2023,3,2,14,27.69,19.62,23.65,15.44,749.09,846.45,0.66,0.15,34.62,349.75,391.83,47.03,1.77,9.9,61.31,0.1,92.82,3.44,313.16,4.05,314.53
2023,3,2,15,27.21,19.47,23.33,15.32,508.91,664.33,0.55,0.15,47.85,236.6,308.65,31.74,1.01,5.65,62.56,0.11,92.78,3.07,315.0,3.69,316.12
2023,3,2,16,26.4,19.66,23.03,15.5,305.4,437.9,0.46,0.15,61.53,138.15,203.77,18.37,0.43,2.2,66.38,0.12,92.78,2.55,315.5,3.21,316.38
2023,3,2,17,25.24,20.34,22.8,16.17,128.85,193.95,0.37,0.15,75.34,58.05,88.92,7.55,0.09,0.48,74.25,0.08,92.8,1.8,319.05,2.74,319.63
2023,3,2,18,23.42,20.66,22.05,16.48,15.92,15.73,0.3,0.12,87.81,5.33,6.85,0.73,0.0,0.02,84.5,0.03,92.84,1.35,332.69,2.34,333.43
2023,3,2,19,22.76,19.76,21.26,15.56,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,83.12,0.03,92.88,1.27,358.94,2.07,358.92
2023,3,2,20,22.23,19.5,20.86,15.32,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,84.44,0.03,92.95,1.28,26.57,1.99,26.06
2023,3,2,21,21.69,19.33,20.51,15.14,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,86.38,0.04,93.01,1.38,50.07,2.12,50.22
2023,3,2,22,20.98,19.23,20.1,15.01,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,89.5,0.05,93.02,1.6,65.19,2.57,65.54
2023,3,2,23,20.19,19.09,19.65,14.89,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.19,0.05,93.0,1.87,70.51,3.2,70.59
2023,3,3,0,19.7,18.94,19.33,14.77,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.25,0.04,92.96,1.99,70.29,3.59,70.14
2023,3,3,1,19.37,18.83,19.1,14.65,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.56,0.03,92.9,2.03,66.1,3.7,66.09
2023,3,3,2,19.17,18.72,18.94,14.59,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.12,0.02,92.85,2.03,60.97,3.66,61.03
2023,3,3,3,19.06,18.59,18.83,14.47,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.94,0.01,92.83,2.0,53.76,3.5,54.0
2023,3,3,4,19.04,18.4,18.73,14.28,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.94,0.0,92.86,1.97,44.68,3.3,44.81
2023,3,3,5,18.99,18.17,18.58,14.1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.88,0.01,92.91,1.92,34.4,3.18,34.2
2023,3,3,6,20.4,19.22,19.8,15.01,33.66,41.6,0.3,0.13,85.34,13.6,18.17,1.8,0.01,0.05,92.81,0.01,92.96,1.77,27.36,3.19,27.26
2023,3,3,7,22.58,19.83,21.2,15.62,208.02,252.88,0.48,0.12,71.76,92.92,116.12,11.23,0.16,0.85,84.31,0.01,93.01,2.03,23.9,2.52,22.03
2023,3,3,8,25.32,19.75,22.53,15.5,437.15,487.98,0.59,0.12,57.98,199.77,225.45,25.07,0.62,3.2,71.12,0.04,93.03,2.15,1.04,2.63,1.02
2023,3,3,9,26.94,20.06,23.51,15.81,678.18,704.12,0.69,0.13,44.4,314.3,325.3,40.69,1.34,7.4,65.94,0.06,93.04,2.48,355.85,2.99,358.65
2023,3,3,10,27.97,20.24,24.1,15.99,866.4,872.88,0.73,0.15,31.46,404.62,402.85,53.72,2.09,12.05,62.75,0.08,93.01,2.64,354.56,3.19,358.88
2023,3,3,11,28.71,20.12,24.41,15.87,958.21,983.0,0.73,0.16,20.52,452.88,454.02,61.59,2.62,15.73,59.69,0.08,92.95,2.67,351.06,3.23,356.54
2023,3,3,12,29.01,19.83,24.42,15.62,923.84,1012.2,0.7,0.16,16.41,440.15,467.83,60.45,2.65,15.85,57.56,0.09,92.88,2.74,340.84,3.27,347.16
2023,3,3,13,29.01,19.66,24.34,15.5,804.23,961.38,0.63,0.16,23.12,378.12,444.58,52.07,2.2,12.75,57.0,0.14,92.82,2.9,327.08,3.41,333.2
2023,3,3,14,28.83,19.73,24.28,15.56,641.2,839.85,0.56,0.15,34.87,299.15,389.08,41.14,1.59,8.8,57.88,0.17,92.76,3.06,317.27,3.58,322.28
2023,3,3,15,28.11,19.89,24.0,15.69,577.79,658.2,0.62,0.14,48.05,268.02,305.77,35.01,1.1,6.0,60.94,0.19,92.74,3.0,312.04,3.6,315.35
2023,3,3,16,27.25,20.39,23.82,16.17,386.26,433.25,0.59,0.14,61.72,177.35,201.7,21.71,0.48,2.45,66.06,0.23,92.75,2.58,310.45,3.43,312.6
2023,3,3,17,25.89,20.9,23.4,16.72,161.21,188.15,0.47,0.16,75.53,72.1,86.0,8.23,0.09,0.48,73.94,0.22,92.79,2.07,312.24,3.15,314.5
2023,3,3,18,24.26,21.2,22.73,17.03,15.33,14.52,0.3,0.12,87.92,5.3,6.38,0.72,0.0,0.02,83.0,0.18,92.85,1.35,319.47,2.27,319.61
2023,3,3,19,24.28,20.02,22.15,15.81,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,77.0,0.17,92.9,0.86,0.52,1.27,0.35
2023,3,3,20,23.23,20.09,21.66,15.87,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,82.38,0.16,92.95,1.38,54.42,2.14,54.34
2023,3,3,21,21.93,20.19,21.06,15.99,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,89.75,0.11,92.98,2.01,60.14,3.59,59.98
2023,3,3,22,21.35,20.0,20.67,15.75,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,91.88,0.1,92.97,2.26,54.16,4.56,54.05
2023,3,3,23,21.0,19.8,20.4,15.62,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.81,0.09,92.93,2.32,44.73,5.05,44.69
2023,3,4,0,20.69,19.65,20.16,15.44,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.62,0.1,92.88,2.29,33.58,5.06,33.54
2023,3,4,1,20.37,19.51,19.94,15.32,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.62,0.1,92.83,2.23,21.99,4.93,21.85
2023,3,4,2,20.12,19.4,19.76,15.2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.5,0.13,92.79,2.17,11.63,4.84,11.07
2023,3,4,3,19.9,19.33,19.61,15.14,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.38,0.11,92.79,2.12,1.69,4.74,0.95
2023,3,4,4,19.83,19.37,19.6,15.2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.06,0.11,92.81,2.03,353.59,4.64,352.93
2023,3,4,5,19.77,19.44,19.61,15.26,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.81,0.13,92.86,1.85,344.79,4.24,344.3
2023,3,4,6,20.51,20.02,20.27,15.81,21.35,38.75,0.2,0.12,85.41,8.27,17.0,1.17,0.01,0.02,96.81,0.13,92.92,2.18,336.56,3.78,336.51
2023,3,4,7,21.19,20.44,20.82,16.24,76.57,242.95,0.18,0.13,71.85,34.52,110.92,4.92,0.09,0.42,95.31,0.11,92.97,2.47,328.17,3.26,326.54
2023,3,4,8,22.48,21.08,21.78,16.85,203.6,484.08,0.28,0.15,58.07,94.98,224.38,13.75,0.39,2.02,91.69,0.13,93.04,3.17,329.64,4.02,330.3
2023,3,4,9,23.44,21.24,22.34,17.03,415.34,704.25,0.42,0.16,44.52,195.52,327.62,27.59,0.98,5.75,87.25,0.45,93.1,4.18,332.53,5.27,332.83
2023,3,4,10,23.98,21.23,22.6,17.03,712.49,870.02,0.6,0.15,31.62,335.8,404.45,46.01,1.86,9.98,84.5,0.76,93.1,4.62,333.78,5.95,333.4
2023,3,4,11,25.1,21.19,23.15,16.97,705.5,971.15,0.55,0.16,20.79,338.5,450.85,48.1,2.12,11.73,78.81,1.03,93.04,4.76,333.81,6.01,332.7
2023,3,4,12,26.21,21.01,23.61,16.78,781.09,1003.02,0.59,0.16,16.78,373.92,465.75,52.47,2.36,13.65,73.0,0.94,92.97,4.61,325.29,5.75,324.28
2023,3,4,13,26.95,20.94,23.95,16.72,703.16,955.95,0.55,0.16,23.42,335.12,444.38,47.04,2.05,11.5,69.56,0.91,92.89,4.43,316.86,5.5,316.27
2023,3,4,14,27.17,20.98,24.08,16.78,288.28,836.38,0.26,0.15,35.11,143.3,389.7,21.34,0.85,4.7,68.81,0.81,92.82,4.15,313.17,5.16,313.1
2023,3,4,15,27.01,21.05,24.03,16.85,110.4,654.67,0.12,0.14,48.27,55.33,305.95,8.28,0.27,1.58,69.75,0.71,92.78,3.75,309.42,4.72,309.76
2023,3,4,16,26.44,21.22,23.83,17.03,54.43,427.38,0.09,0.12,61.91,24.58,199.73,3.42,0.09,0.42,72.94,0.72,92.78,3.16,305.54,4.23,305.98
2023,3,4,17,25.3,21.75,23.52,17.64,23.42,185.48,0.07,0.12,75.72,9.48,85.23,1.29,0.02,0.08,80.56,0.58,92.81,2.27,305.06,3.87,305.23
2023,3,4,18,23.26,21.58,22.42,17.46,9.03,13.88,0.19,0.09,88.03,2.5,6.1,0.37,0.0,0.0,90.25,0.48,92.85,1.81,313.25,3.41,313.05
2023,3,4,19,22.58,21.08,21.83,16.91,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,91.06,0.38,92.9,1.88,330.55,3.42,330.45
2023,3,4,20,22.03,20.79,21.41,16.6,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,92.56,0.31,92.95,2.03,343.66,4.01,343.58
2023,3,4,21,21.49,20.49,20.99,16.24,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.81,0.23,92.98,2.2,347.49,4.69,347.1
2023,3,4,22,20.94,20.16,20.55,15.93,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.12,0.23,92.96,2.34,346.29,5.24,345.86
2023,3,4,23,20.52,19.94,20.23,15.75,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.38,0.18,92.91,2.42,344.08,5.57,343.7
2023,3,5,0,20.11,19.77,19.94,15.56,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,97.81,0.13,92.85,2.45,339.89,5.6,339.49
2023,3,5,1,19.66,19.56,19.61,15.38,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.12,0.1,92.79,2.43,334.67,5.46,334.13
2023,3,5,2,19.27,19.28,19.27,15.14,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.94,0.06,92.75,2.38,330.07,5.27,329.63
2023,3,5,3,19.19,19.15,19.17,15.01,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.69,0.05,92.73,2.32,328.08,5.02,327.84
2023,3,5,4,19.11,19.03,19.07,14.89,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.38,0.06,92.74,2.25,329.51,4.75,329.55
2023,3,5,5,19.13,18.98,19.05,14.83,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.88,0.07,92.78,2.2,334.34,4.53,334.45
2023,3,5,6,19.59,19.21,19.4,15.01,25.16,40.35,0.23,0.12,85.48,10.0,17.58,1.39,0.01,0.02,97.5,0.06,92.82,2.91,339.77,4.3,338.6
2023,3,5,7,20.69,19.82,20.26,15.62,125.15,253.1,0.29,0.14,71.94,57.08,116.35,7.61,0.12,0.62,94.62,0.01,92.84,3.41,334.67,4.29,331.47
2023,3,5,8,22.7,20.3,21.5,16.11,255.7,498.35,0.35,0.15,58.17,120.15,231.95,16.78,0.45,2.4,86.25,0.05,92.86,4.4,320.48,5.61,317.94
2023,3,5,9,24.67,20.13,22.4,15.93,411.11,715.1,0.41,0.16,44.64,194.52,332.2,27.53,0.98,5.7,75.75,0.27,92.84,5.28,315.06,6.54,314.32
2023,3,5,10,26.01,20.12,23.07,15.93,572.56,880.38,0.48,0.16,31.8,267.92,407.83,37.99,1.55,8.0,69.94,0.28,92.79,5.56,314.37,6.83,314.07
2023,3,5,11,26.94,20.23,23.58,16.05,770.01,981.05,0.59,0.16,21.07,365.83,453.42,51.45,2.24,12.42,66.62,0.32,92.73,5.67,313.21,6.93,312.99
2023,3,5,12,27.47,20.36,23.91,16.17,802.7,991.0,0.61,0.16,17.16,381.27,455.77,52.52,2.31,13.33,65.06,0.45,92.67,5.51,310.86,6.73,310.67
2023,3,5,13,27.56,20.35,23.96,16.17,793.2,942.33,0.62,0.15,23.73,372.88,434.0,50.59,2.15,12.05,64.75,0.57,92.61,5.19,308.22,6.36,308.01
2023,3,5,14,27.28,20.39,23.83,16.24,672.44,821.42,0.59,0.14,35.35,314.85,379.45,42.36,1.62,9.12,65.94,0.64,92.56,4.84,306.41,5.99,306.2
2023,3,5,15,26.73,20.43,23.58,16.3,576.39,639.62,0.62,0.13,48.48,267.65,296.4,34.36,1.07,5.8,68.31,0.73,92.53,4.38,305.79,5.52,305.56
2023,3,5,16,25.79,20.74,23.26,16.6,368.26,415.33,0.57,0.12,62.11,168.3,192.1,20.54,0.46,2.3,73.62,0.78,92.52,3.61,308.51,4.88,308.3
2023,3,5,17,24.49,21.41,22.95,17.27,145.59,176.58,0.43,0.16,75.91,65.12,80.08,7.66,0.09,0.42,82.81,0.85,92.54,2.53,314.25,4.39,314.06
2023,3,5,18,22.66,21.38,22.02,17.27,13.92,12.6,0.3,0.12,88.13,4.65,5.55,0.62,0.0,0.02,92.31,0.9,92.57,1.92,327.8,4.15,327.3
2023,3,5,19,21.87,20.84,21.36,16.72,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.75,1.0,92.61,2.11,343.18,4.52,342.72
2023,3,5,20,21.45,20.56,21.01,16.42,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.44,0.8,92.62,2.37,349.76,5.47,349.46
2023,3,5,21,21.19,20.37,20.78,16.24,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.88,0.72,92.57,2.99,348.69,6.51,348.87
2023,3,5,22,20.8,20.19,20.5,16.05,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,96.25,0.39,92.5,3.13,344.68,6.49,344.49
2023,3,5,23,20.12,19.93,20.03,15.81,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.62,0.05,92.53,2.35,343.56,5.3,343.2
2023,3,6,0,19.78,19.69,19.74,15.56,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.38,0.01,92.53,2.19,344.67,4.96,344.1
2023,3,6,1,19.76,19.65,19.71,15.5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,99.12,0.01,92.5,2.44,344.94,5.24,344.51
2023,3,6,2,19.72,19.55,19.64,15.44,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.88,0.06,92.47,2.72,346.04,5.34,345.6
2023,3,6,3,19.63,19.42,19.52,15.32,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.5,0.2,92.46,3.12,349.45,5.5,348.77
2023,3,6,4,19.48,19.24,19.37,15.14,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.38,0.34,92.49,3.31,353.63,5.58,352.85
2023,3,6,5,19.26,19.05,19.16,14.95,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,98.5,0.53,92.57,2.89,353.47,5.21,352.5
2023,3,6,6,19.65,19.26,19.46,15.14,38.63,40.08,0.36,0.15,85.56,15.5,17.48,1.92,0.01,0.05,97.5,0.76,92.65,3.03,353.64,4.48,351.67
2023,3,6,7,21.08,20.18,20.63,15.99,241.48,256.83,0.56,0.14,72.03,108.2,118.3,12.58,0.18,0.92,94.44,0.98,92.7,3.54,343.57,4.52,339.97
2023,3,6,8,23.03,20.58,21.8,16.42,469.5,501.12,0.65,0.15,58.27,216.15,232.73,26.91,0.67,3.42,86.0,1.09,92.74,4.39,332.66,5.59,331.11
2023,3,6,9,24.74,20.4,22.58,16.24,701.48,717.3,0.71,0.15,44.76,325.62,331.85,42.36,1.41,7.73,76.69,0.12,92.75,5.06,331.3,6.32,331.28
2023,3,6,10,25.83,20.32,23.08,16.11,867.26,884.17,0.74,0.15,31.97,404.35,407.45,54.24,2.13,12.15,71.5,0.13,92.71,5.49,333.29,6.84,333.61
2023,3,6,11,26.58,20.34,23.46,16.17,966.07,986.7,0.75,0.16,21.34,454.17,453.02,61.86,2.64,15.85,68.5,0.12,92.66,5.79,336.13,7.21,336.57
2023,3,6,12,27.09,20.35,23.72,16.17,919.48,1014.0,0.7,0.16,17.54,435.65,466.25,60.23,2.64,15.73,66.5,0.13,92.59,6.03,336.23,7.54,336.62
2023,3,6,13,27.2,20.33,23.77,16.17,760.59,963.7,0.6,0.16,24.05,359.5,443.42,50.09,2.14,12.08,66.12,0.13,92.52,6.06,334.26,7.63,334.67
2023,3,6,14,27.04,20.37,23.7,16.24,585.48,839.7,0.52,0.15,35.6,276.02,387.0,38.12,1.48,8.27,66.75,0.12,92.48,5.87,333.2,7.49,333.49
2023,3,6,15,26.59,20.31,23.45,16.17,423.92,658.05,0.46,0.14,48.7,199.0,304.33,26.93,0.87,4.75,68.31,0.11,92.47,5.46,333.1,7.17,333.24
2023,3,6,16,25.83,20.62,23.23,16.48,261.84,431.6,0.41,0.14,62.31,120.77,200.17,15.95,0.38,1.88,72.81,0.12,92.49,4.49,335.22,6.2,335.21
2023,3,6,17,24.51,21.58,23.05,17.52,117.61,187.4,0.35,0.15,76.11,52.52,85.67,6.38,0.07,0.35,83.69,0.12,92.53,2.75,341.46,5.1,341.7
2023,3,6,18,22.52,21.26,21.89,17.15,14.03,12.75,0.33,0.12,88.23,4.73,5.48,0.62,0.0,0.02,92.5,0.12,92.57,2.24,350.97,5.23,350.97
2023,3,6,19,21.95,20.94,21.44,16.78,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,93.81,0.13,92.62,2.4,359.07,5.65,358.81
2023,3,6,20,21.65,20.72,21.18,16.54,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.38,0.13,92.67,2.59,2.94,6.01,2.53
2023,3,6,21,21.36,20.52,20.94,16.36,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,94.81,0.09,92.69,2.8,5.12,6.26,4.66
2023,3,6,22,21.1,20.31,20.7,16.11,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.06,0.08,92.68,2.96,6.06,6.37,5.56
2023,3,6,23,20.81,20.07,20.44,15.87,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,95.31,0.05,92.63,3.05,5.43,6.38,4.92
