YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_UV_INDEX,CLRSKY_SFC_SW_DWN,ALLSKY_KT
2023,4,21,9,14.1,0.15,88.17,5.7,0.69,0.0,10.24,9.97,10.1,8.21,98.05,0.31,93.18,4.82,116.1,7.06,115.7,0.03,14.12,0.33
2023,4,21,10,186.27,0.14,76.45,78.55,8.44,0.1,11.99,10.32,11.15,8.4,89.34,0.15,93.22,5.34,116.2,6.78,116.1,0.5,187.02,0.59
2023,4,21,11,415.88,0.12,63.74,179.22,21.08,0.47,14.78,10.34,12.56,8.42,74.68,0.01,93.26,6.12,115.0,7.82,114.1,2.4,416.38,0.7
2023,4,21,12,624.0,0.14,52.05,270.55,34.06,1.04,17.3,9.53,13.42,7.96,60.13,0.0,93.28,6.32,113.1,7.96,111.8,5.53,624.03,0.75
2023,4,21,13,774.62,0.14,42.25,338.58,44.25,1.62,19.18,9.13,14.15,7.75,52.05,0.0,93.31,6.2,111.1,7.76,109.3,9.12,774.95,0.78
2023,4,21,14,861.3,0.15,35.94,377.89,50.42,2.0,20.57,9.23,14.9,7.8,48.05,0.0,93.29,5.91,109.3,7.35,107.1,11.73,861.5,0.79
2023,4,21,15,882.8,0.15,35.07,390.85,52.9,2.13,21.55,9.56,15.55,7.98,46.26,0.0,93.25,5.59,108.7,6.92,106.1,12.57,883.22,0.8
2023,4,21,16,817.55,0.15,39.99,363.2,48.54,1.85,22.11,9.93,16.02,8.19,45.84,0.0,93.19,5.31,109.6,6.56,106.6,10.57,817.83,0.79
2023,4,21,17,683.8,0.15,48.99,305.05,39.55,1.3,22.23,10.31,16.27,8.4,46.64,0.0,93.12,5.12,111.7,6.38,108.3,7.03,683.9,0.77
2023,4,21,18,491.75,0.16,60.26,220.6,26.87,0.67,21.82,10.69,16.26,8.63,49.1,0.0,93.08,5.0,115.5,6.42,112.6,3.38,492.9,0.73
2023,4,21,19,262.17,0.16,72.73,117.28,12.61,0.19,20.55,11.79,16.17,9.29,57.12,0.0,93.08,4.73,123.5,6.79,122.4,0.95,263.67,0.65
2023,4,21,20,45.05,0.17,85.63,18.75,2.02,0.01,17.7,12.45,15.08,9.69,71.17,0.0,93.1,4.5,129.1,8.21,128.3,0.05,45.45,0.44
2023,4,21,21,0.0,-999.0,90.0,0.0,0.0,0.0,15.87,12.17,14.02,9.52,78.58,0.0,93.15,5.65,126.9,9.56,125.6,0.0,0.0,-999.0
2023,4,21,22,0.0,-999.0,90.0,0.0,0.0,0.0,15.11,12.34,13.73,9.61,83.33,0.0,93.21,6.08,122.8,9.61,121.4,0.0,0.0,-999.0
2023,4,21,23,0.0,-999.0,90.0,0.0,0.0,0.0,14.6,12.72,13.66,9.85,88.31,0.0,93.26,5.9,117.3,9.33,115.9,0.0,0.0,-999.0
2023,4,22,0,0.0,-999.0,90.0,0.0,0.0,0.0,14.21,13.09,13.65,10.09,92.78,0.01,93.28,5.35,112.2,8.49,111.2,0.0,0.0,-999.0
2023,4,22,1,0.0,-999.0,90.0,0.0,0.0,0.0,13.79,13.35,13.57,10.27,97.02,0.01,93.26,4.58,111.4,7.6,110.3,0.0,0.0,-999.0
2023,4,22,2,0.0,-999.0,90.0,0.0,0.0,0.0,13.6,13.35,13.47,10.27,98.19,0.02,93.23,4.62,107.7,7.56,106.5,0.0,0.0,-999.0
2023,4,22,3,0.0,-999.0,90.0,0.0,0.0,0.0,13.32,13.12,13.22,10.12,98.5,0.02,93.19,4.53,104.3,7.22,102.9,0.0,0.0,-999.0
2023,4,22,4,0.0,-999.0,90.0,0.0,0.0,0.0,12.98,12.78,12.88,9.9,98.5,0.02,93.15,4.42,100.7,6.91,99.2,0.0,0.0,-999.0
2023,4,22,5,0.0,-999.0,90.0,0.0,0.0,0.0,12.67,12.45,12.56,9.69,98.37,0.02,93.12,4.06,97.2,6.32,95.8,0.0,0.0,-999.0
2023,4,22,6,0.0,-999.0,90.0,0.0,0.0,0.0,12.46,12.21,12.34,9.54,98.19,0.02,93.11,3.72,96.6,5.97,95.3,0.0,0.0,-999.0
2023,4,22,7,0.0,-999.0,90.0,0.0,0.0,0.0,12.32,12.08,12.2,9.46,98.28,0.03,93.12,3.37,99.4,5.55,98.2,0.0,0.0,-999.0
2023,4,22,8,0.0,-999.0,90.0,0.0,0.0,0.0,12.22,11.99,12.1,9.4,98.36,0.03,93.17,3.2,103.9,5.33,102.8,0.0,0.0,-999.0
2023,4,22,9,12.45,0.15,88.22,5.28,0.69,0.0,12.29,11.94,12.11,9.36,97.58,0.04,93.25,3.44,105.3,5.35,103.9,0.03,12.43,0.3
2023,4,22,10,157.98,0.16,76.56,71.35,8.09,0.09,14.17,12.48,13.32,9.69,89.39,0.02,93.32,3.93,101.6,4.81,100.2,0.5,166.15,0.5
2023,4,22,11,377.88,0.1,63.88,170.08,19.82,0.44,17.1,13.57,15.33,10.4,79.53,0.01,93.37,3.7,99.5,4.41,97.8,2.25,385.2,0.64
2023,4,22,12,576.78,0.12,52.24,261.02,32.3,0.99,20.14,14.62,17.38,11.14,70.41,0.0,93.4,3.25,96.0,3.84,93.7,5.28,586.03,0.7
2023,4,22,13,736.7,0.14,42.5,331.31,42.99,1.56,22.45,15.46,18.96,11.76,64.48,0.0,93.38,2.42,99.7,2.83,96.7,8.82,738.83,0.74
2023,4,22,14,820.2,0.15,36.25,369.4,48.83,1.93,23.92,15.88,19.9,12.11,60.69,0.0,93.31,1.66,114.6,1.89,108.1,11.25,821.72,0.75
2023,4,22,15,840.22,0.15,35.41,386.35,51.66,2.08,24.51,15.67,20.09,11.96,57.81,0.0,93.22,1.35,147.7,1.44,139.2,12.2,850.12,0.76
2023,4,22,16,730.2,0.15,40.31,358.0,44.97,1.72,24.89,15.59,20.24,11.89,56.12,0.0,93.12,1.66,166.4,1.72,159.6,10.1,785.53,0.71
2023,4,22,17,589.38,0.15,49.26,300.4,35.44,1.17,24.78,15.37,20.08,11.74,55.74,0.0,93.05,1.98,168.1,2.11,162.9,6.4,655.9,0.67
2023,4,22,18,447.27,0.15,60.49,216.45,25.36,0.63,24.21,15.13,19.67,11.57,56.82,0.0,93.01,2.48,163.8,2.84,160.7,3.2,471.55,0.67
2023,4,22,19,250.45,0.21,72.94,114.5,12.37,0.18,22.98,15.76,19.37,12.05,63.71,0.0,93.02,2.86,160.0,4.09,159.0,0.93,251.02,0.63
2023,4,22,20,41.75,0.18,85.77,17.85,1.94,0.01,19.97,16.42,18.19,12.58,79.99,0.0,93.05,2.78,155.8,5.87,155.7,0.05,41.83,0.42
2023,4,22,21,0.0,-999.0,90.0,0.0,0.0,0.0,17.98,15.64,16.81,11.94,86.05,0.0,93.11,3.72,147.3,7.56,147.3,0.0,0.0,-999.0
2023,4,22,22,0.0,-999.0,90.0,0.0,0.0,0.0,17.3,15.9,16.6,12.13,91.32,0.01,93.2,4.62,138.7,7.61,138.5,0.0,0.0,-999.0
2023,4,22,23,0.0,-999.0,90.0,0.0,0.0,0.0,16.62,16.13,16.38,12.3,96.74,0.01,93.26,4.6,132.7,7.32,132.3,0.0,0.0,-999.0
2023,4,23,0,0.0,-999.0,90.0,0.0,0.0,0.0,16.43,16.08,16.26,12.27,97.71,0.02,93.29,4.55,128.9,7.15,128.4,0.0,0.0,-999.0
2023,4,23,1,0.0,-999.0,90.0,0.0,0.0,0.0,16.26,15.96,16.11,12.16,97.91,0.02,93.3,4.36,125.9,6.85,125.3,0.0,0.0,-999.0
2023,4,23,2,0.0,-999.0,90.0,0.0,0.0,0.0,16.04,15.75,15.89,12.01,98.06,0.02,93.29,4.18,122.7,6.74,121.7,0.0,0.0,-999.0
2023,4,23,3,0.0,-999.0,90.0,0.0,0.0,0.0,15.8,15.54,15.67,11.84,98.16,0.02,93.27,4.1,118.8,6.83,117.6,0.0,0.0,-999.0
2023,4,23,4,0.0,-999.0,90.0,0.0,0.0,0.0,15.5,15.35,15.42,11.7,98.86,0.02,93.24,3.83,115.4,6.68,114.2,0.0,0.0,-999.0
2023,4,23,5,0.0,-999.0,90.0,0.0,0.0,0.0,15.23,15.22,15.22,11.61,99.78,0.04,93.2,3.52,110.8,6.52,109.5,0.0,0.0,-999.0
2023,4,23,6,0.0,-999.0,90.0,0.0,0.0,0.0,15.09,15.12,15.11,11.54,100.0,0.03,93.17,3.25,105.9,6.21,104.8,0.0,0.0,-999.0
2023,4,23,7,0.0,-999.0,90.0,0.0,0.0,0.0,14.98,15.02,15.0,11.47,100.0,0.02,93.17,2.95,101.7,5.8,100.9,0.0,0.0,-999.0
2023,4,23,8,0.0,-999.0,90.0,0.0,0.0,0.0,14.8,14.93,14.86,11.4,100.0,0.02,93.22,2.66,98.4,5.46,97.9,0.0,0.0,-999.0
2023,4,23,9,12.62,0.16,88.27,5.55,0.66,0.0,14.88,14.87,14.88,11.33,99.7,0.02,93.29,2.7,95.9,5.28,95.5,0.03,13.1,0.31
2023,4,23,10,177.0,0.15,76.67,80.22,8.41,0.09,16.6,15.23,15.91,11.59,91.42,0.01,93.37,3.57,93.9,4.54,93.0,0.47,179.38,0.57
2023,4,23,11,393.12,0.14,64.03,180.52,21.1,0.47,19.23,15.76,17.49,11.99,80.17,0.04,93.43,3.5,88.0,4.26,86.6,2.35,398.0,0.67
2023,4,23,12,594.33,0.15,52.43,270.22,34.11,1.02,21.41,15.98,18.69,12.17,71.12,0.0,93.44,2.98,84.2,3.53,82.5,5.4,595.28,0.72
2023,4,23,13,742.33,0.16,42.74,337.15,44.21,1.59,23.11,15.29,19.2,11.63,61.29,0.0,93.42,2.18,82.4,2.57,79.2,8.9,742.65,0.75
2023,4,23,14,824.1,0.16,36.56,374.65,49.96,1.95,24.24,14.9,19.57,11.35,55.85,0.0,93.36,1.61,85.0,1.94,80.2,11.35,826.2,0.76
2023,4,23,15,776.15,0.16,35.74,384.73,48.45,1.94,24.86,14.68,19.77,11.21,53.11,0.0,93.27,1.08,97.5,1.33,89.6,11.25,844.17,0.71
2023,4,23,16,676.5,0.16,40.62,357.53,41.95,1.59,25.03,14.45,19.74,11.05,51.79,0.0,93.19,0.92,130.1,1.07,118.5,9.15,783.22,0.66
2023,4,23,17,581.83,0.16,49.53,299.43,35.28,1.16,24.88,14.3,19.59,10.94,51.71,0.0,93.14,1.25,149.1,1.39,140.6,6.43,654.25,0.67
2023,4,23,18,421.8,0.16,60.72,215.26,24.13,0.59,24.21,14.2,19.21,10.88,53.52,0.0,93.12,1.89,153.3,2.22,148.8,3.03,469.58,0.64
2023,4,23,19,226.25,0.16,73.14,113.42,11.36,0.17,23.06,15.06,19.06,11.51,60.67,0.0,93.15,2.39,150.4,3.5,148.9,0.82,248.73,0.58
2023,4,23,20,38.75,0.17,85.91,17.12,1.81,0.01,20.29,16.19,18.24,12.38,77.29,0.0,93.18,2.58,147.4,5.3,147.1,0.03,40.3,0.4
2023,4,23,21,0.0,-999.0,90.0,0.0,0.0,0.0,18.13,15.74,16.93,12.0,85.79,0.01,93.25,3.43,139.0,7.16,139.1,0.0,0.0,-999.0
2023,4,23,22,0.0,-999.0,90.0,0.0,0.0,0.0,17.47,16.03,16.75,12.21,91.06,0.0,93.32,4.83,130.1,7.77,129.7,0.0,0.0,-999.0
2023,4,23,23,0.0,-999.0,90.0,0.0,0.0,0.0,16.74,15.98,16.36,12.18,95.2,0.0,93.39,5.19,123.0,7.9,122.3,0.0,0.0,-999.0
2023,4,24,0,0.0,-999.0,90.0,0.0,0.0,0.0,16.47,15.6,16.03,11.87,94.43,0.0,93.41,5.37,115.6,8.37,114.3,0.0,0.0,-999.0
2023,4,24,1,0.0,-999.0,90.0,0.0,0.0,0.0,16.0,15.29,15.64,11.64,95.43,0.0,93.41,4.88,111.6,7.84,110.8,0.0,0.0,-999.0
2023,4,24,2,0.0,-999.0,90.0,0.0,0.0,0.0,15.62,15.1,15.36,11.49,96.52,0.0,93.4,4.69,109.7,7.7,108.8,0.0,0.0,-999.0
2023,4,24,3,0.0,-999.0,90.0,0.0,0.0,0.0,15.33,14.88,15.11,11.34,97.03,0.01,93.37,4.64,107.3,7.63,106.4,0.0,0.0,-999.0
2023,4,24,4,0.0,-999.0,90.0,0.0,0.0,0.0,15.08,14.67,14.88,11.18,97.18,0.0,93.33,4.61,104.6,7.59,103.6,0.0,0.0,-999.0
2023,4,24,5,0.0,-999.0,90.0,0.0,0.0,0.0,14.75,14.42,14.58,11.01,97.74,0.0,93.31,4.29,102.4,7.25,101.4,0.0,0.0,-999.0
2023,4,24,6,0.0,-999.0,90.0,0.0,0.0,0.0,14.38,14.19,14.29,10.84,98.56,0.0,93.3,3.85,100.6,6.85,99.7,0.0,0.0,-999.0
2023,4,24,7,0.0,-999.0,90.0,0.0,0.0,0.0,14.01,13.95,13.98,10.68,99.48,0.0,93.31,3.4,98.3,6.47,97.3,0.0,0.0,-999.0
2023,4,24,8,0.0,-999.0,90.0,0.0,0.0,0.0,13.62,13.76,13.69,10.54,100.0,0.0,93.35,3.0,95.2,6.18,94.5,0.0,0.0,-999.0
2023,4,24,9,12.32,0.15,88.31,5.2,0.64,0.0,13.54,13.6,13.57,10.42,100.0,0.0,93.41,2.96,91.9,5.98,91.5,0.03,12.4,0.31
2023,4,24,10,171.77,0.17,76.78,77.62,8.13,0.09,15.61,13.79,14.7,10.55,88.78,0.0,93.45,4.0,88.4,5.09,87.7,0.43,175.75,0.56
2023,4,24,11,389.35,0.15,64.17,180.2,20.79,0.44,18.15,14.2,16.18,10.84,77.64,0.0,93.48,3.56,84.8,4.31,83.5,2.25,399.23,0.66
2023,4,24,12,596.42,0.16,52.61,269.27,33.97,1.0,20.83,14.61,17.72,11.12,67.42,0.0,93.5,2.91,80.3,3.46,78.3,5.22,596.67,0.73
2023,4,24,13,744.45,0.16,42.99,337.83,44.34,1.56,22.98,14.47,18.72,11.03,58.64,0.0,93.47,2.04,85.5,2.4,83.3,8.68,745.55,0.76
2023,4,24,14,828.62,0.16,36.86,375.9,50.33,1.93,24.28,14.2,19.24,10.85,53.31,0.0,93.42,1.6,110.9,1.86,107.6,11.1,829.58,0.77
2023,4,24,15,838.47,0.16,36.07,383.95,51.56,2.01,24.89,14.1,19.49,10.78,51.04,0.0,93.35,1.77,143.3,1.99,140.1,11.57,844.12,0.77
2023,4,24,16,763.05,0.16,40.93,356.38,46.63,1.71,25.01,14.05,19.53,10.75,50.5,0.0,93.28,2.35,159.6,2.64,157.5,9.68,781.62,0.75
2023,4,24,17,625.17,0.16,49.8,298.56,37.33,1.18,24.7,13.95,19.33,10.69,51.12,0.0,93.22,3.0,160.4,3.45,158.9,6.38,652.4,0.72
2023,4,24,18,455.45,0.17,60.95,215.08,25.59,0.61,23.95,13.98,18.96,10.71,53.56,0.0,93.21,3.63,155.9,4.4,154.8,3.05,468.23,0.7
2023,4,24,19,236.62,0.16,73.33,112.73,11.73,0.16,22.47,14.51,18.49,11.09,60.65,0.0,93.22,3.91,150.6,5.48,150.1,0.8,246.7,0.61
2023,4,24,20,37.35,0.17,86.05,16.44,1.74,0.01,19.59,15.23,17.41,11.61,75.8,0.0,93.27,3.54,146.4,6.78,146.1,0.03,38.83,0.4
2023,4,24,21,0.0,-999.0,90.0,0.0,0.0,0.0,17.53,14.85,16.19,11.32,84.16,0.0,93.34,4.32,140.9,7.71,140.5,0.0,0.0,-999.0
2023,4,24,22,0.0,-999.0,90.0,0.0,0.0,0.0,16.51,14.76,15.64,11.24,89.22,0.0,93.41,4.56,134.9,7.5,134.6,0.0,0.0,-999.0
2023,4,24,23,0.0,-999.0,90.0,0.0,0.0,0.0,15.72,14.69,15.2,11.19,93.46,0.0,93.44,4.15,129.6,7.03,129.5,0.0,0.0,-999.0
2023,4,25,0,0.0,-999.0,90.0,0.0,0.0,0.0,15.05,14.65,14.85,11.15,97.23,0.0,93.45,3.64,125.6,6.54,125.6,0.0,0.0,-999.0
2023,4,25,1,0.0,-999.0,90.0,0.0,0.0,0.0,14.47,14.63,14.55,11.14,100.0,0.0,93.44,3.13,121.8,6.2,121.8,0.0,0.0,-999.0
2023,4,25,2,0.0,-999.0,90.0,0.0,0.0,0.0,14.44,14.52,14.48,11.07,100.0,0.0,93.4,3.22,117.0,6.02,116.5,0.0,0.0,-999.0
2023,4,25,3,0.0,-999.0,90.0,0.0,0.0,0.0,14.4,14.29,14.35,10.9,99.03,0.0,93.35,3.36,113.7,5.7,112.8,0.0,0.0,-999.0
2023,4,25,4,0.0,-999.0,90.0,0.0,0.0,0.0,14.17,13.95,14.06,10.67,98.36,0.0,93.3,3.3,111.3,5.37,110.4,0.0,0.0,-999.0
2023,4,25,5,0.0,-999.0,90.0,0.0,0.0,0.0,13.84,13.58,13.71,10.43,98.19,0.0,93.26,3.07,108.8,4.98,107.8,0.0,0.0,-999.0
2023,4,25,6,0.0,-999.0,90.0,0.0,0.0,0.0,13.54,13.23,13.38,10.19,97.82,0.0,93.24,2.8,107.3,4.5,106.1,0.0,0.0,-999.0
2023,4,25,7,0.0,-999.0,90.0,0.0,0.0,0.0,13.19,12.88,13.04,9.96,97.85,0.0,93.25,2.46,104.4,3.94,102.9,0.0,0.0,-999.0
2023,4,25,8,0.0,-999.0,90.0,0.0,0.0,0.0,12.97,12.57,12.77,9.75,97.23,0.0,93.29,2.41,97.2,3.54,95.2,0.0,0.0,-999.0
2023,4,25,9,11.48,0.15,88.36,5.01,0.62,0.0,12.95,12.37,12.66,9.62,96.13,0.0,93.36,2.29,85.7,3.13,83.8,0.03,11.88,0.3
2023,4,25,10,156.45,0.16,76.89,77.55,7.87,0.08,14.18,12.79,13.48,9.87,91.09,0.0,93.43,2.17,69.2,2.53,67.0,0.43,172.73,0.51
2023,4,25,11,377.17,0.16,64.31,179.13,20.57,0.44,17.11,13.91,15.51,10.63,81.32,0.0,93.48,2.0,43.6,2.35,41.4,2.2,390.98,0.65
2023,4,25,12,523.88,0.15,52.8,267.95,31.11,0.92,20.56,14.57,17.57,11.09,68.37,0.0,93.49,1.79,0.3,2.14,358.1,4.93,583.72,0.64
2023,4,25,13,715.15,0.16,43.24,335.6,43.4,1.52,22.77,14.89,18.83,11.33,60.99,0.0,93.46,2.19,326.5,2.58,328.7,8.5,729.6,0.73
2023,4,25,14,733.28,0.16,37.17,372.3,46.14,1.78,23.89,15.22,19.55,11.58,58.22,0.0,93.4,2.74,310.7,3.18,313.0,10.32,809.08,0.68
2023,4,25,15,788.88,0.16,36.4,379.82,49.45,1.92,24.6,15.37,19.98,11.7,56.32,0.0,93.33,2.95,297.4,3.37,299.7,11.0,822.65,0.73
2023,4,25,16,742.2,0.16,41.23,351.75,45.9,1.66,24.85,15.28,20.07,11.64,55.17,0.0,93.27,2.91,286.1,3.32,288.3,9.45,759.62,0.73
2023,4,25,17,592.35,0.17,50.06,293.8,35.92,1.12,24.69,15.05,19.87,11.47,54.86,0.0,93.22,2.72,278.0,3.1,280.0,6.07,631.55,0.69
2023,4,25,18,379.95,0.17,61.17,210.03,22.54,0.55,24.15,14.82,19.49,11.31,55.87,0.0,93.2,2.35,271.0,2.71,272.7,2.8,449.48,0.59
2023,4,25,19,181.68,0.15,73.53,108.17,10.17,0.15,23.13,15.36,19.24,11.72,61.55,0.0,93.21,1.73,260.0,2.32,261.3,0.75,232.82,0.48
2023,4,25,20,26.48,0.15,86.18,14.77,1.47,0.01,21.19,16.57,18.88,12.7,75.04,0.0,93.24,1.38,236.0,2.14,236.2,0.03,34.05,0.3
2023,4,25,21,0.0,-999.0,90.0,0.0,0.0,0.0,19.55,15.24,17.39,11.62,76.04,0.0,93.25,1.6,198.5,2.48,198.4,0.0,0.0,-999.0
2023,4,25,22,0.0,-999.0,90.0,0.0,0.0,0.0,18.09,14.93,16.51,11.38,81.61,0.0,93.27,2.04,166.1,3.37,165.9,0.0,0.0,-999.0
2023,4,25,23,0.0,-999.0,90.0,0.0,0.0,0.0,16.91,14.61,15.76,11.15,86.19,0.0,93.3,2.41,141.4,4.56,141.1,0.0,0.0,-999.0
2023,4,26,0,0.0,-999.0,90.0,0.0,0.0,0.0,16.34,14.42,15.38,11.02,88.32,0.0,93.28,2.62,120.3,5.79,120.2,0.0,0.0,-999.0
2023,4,26,1,0.0,-999.0,90.0,0.0,0.0,0.0,16.37,14.68,15.52,11.21,89.63,0.0,93.25,2.94,104.4,6.58,104.5,0.0,0.0,-999.0
2023,4,26,2,0.0,-999.0,90.0,0.0,0.0,0.0,16.07,15.05,15.56,11.48,93.51,0.01,93.22,2.93,92.9,6.44,92.8,0.0,0.0,-999.0
2023,4,26,3,0.0,-999.0,90.0,0.0,0.0,0.0,15.85,15.26,15.55,11.64,96.12,0.03,93.19,2.62,85.0,5.82,85.2,0.0,0.0,-999.0
2023,4,26,4,0.0,-999.0,90.0,0.0,0.0,0.0,15.98,15.37,15.67,11.73,96.02,0.02,93.15,2.43,76.7,5.36,76.9,0.0,0.0,-999.0
2023,4,26,5,0.0,-999.0,90.0,0.0,0.0,0.0,15.98,15.26,15.62,11.66,95.38,0.0,93.09,2.34,65.3,5.22,65.5,0.0,0.0,-999.0
2023,4,26,6,0.0,-999.0,90.0,0.0,0.0,0.0,15.63,14.92,15.27,11.4,95.33,0.01,93.03,2.34,51.8,5.27,52.1,0.0,0.0,-999.0
2023,4,26,7,0.0,-999.0,90.0,0.0,0.0,0.0,15.31,14.58,14.95,11.16,95.25,0.0,93.01,2.35,39.6,5.23,39.9,0.0,0.0,-999.0
2023,4,26,8,0.0,-999.0,90.0,0.0,0.0,0.0,15.19,14.45,14.82,11.06,95.14,0.0,93.02,2.33,31.0,5.12,31.2,0.0,0.0,-999.0
2023,4,26,9,7.15,0.15,88.41,4.43,0.44,0.0,15.41,14.55,14.98,11.14,94.52,0.01,93.06,2.32,26.9,5.21,26.8,0.03,10.2,0.19
2023,4,26,10,54.45,0.14,77.0,68.03,3.67,0.04,17.85,15.18,16.51,11.59,84.22,0.02,93.1,3.16,25.5,4.31,25.3,0.22,152.75,0.18
2023,4,26,11,134.68,0.14,64.46,167.67,9.61,0.23,20.43,16.05,18.24,12.26,75.84,0.01,93.13,3.42,19.7,4.35,16.9,1.2,366.05,0.23
2023,4,26,12,238.73,0.14,52.99,257.63,16.57,0.54,23.26,16.47,19.86,12.59,65.52,0.03,93.14,4.75,358.3,6.05,357.7,2.97,559.33,0.29
2023,4,26,13,121.88,0.13,43.48,324.27,10.12,0.38,24.79,16.97,20.88,13.0,61.7,1.06,93.14,5.22,338.5,6.59,339.3,2.33,704.0,0.12
2023,4,26,14,94.2,0.12,37.47,361.9,8.46,0.33,25.6,17.51,21.55,13.46,60.82,2.99,93.08,5.71,329.9,7.14,331.0,1.9,786.03,0.09
2023,4,26,15,226.95,0.14,36.72,372.45,18.07,0.75,25.88,17.88,21.88,13.8,61.26,4.06,92.99,5.96,328.1,7.47,329.2,4.28,806.3,0.21
2023,4,26,16,327.35,0.14,41.53,341.1,23.7,0.91,25.62,18.07,21.85,13.99,63.0,5.49,92.91,5.96,328.5,7.51,329.6,5.45,738.6,0.33
2023,4,26,17,289.15,0.14,50.32,282.05,20.2,0.69,25.11,18.26,21.68,14.16,65.69,7.26,92.86,5.78,327.4,7.4,328.3,3.95,609.75,0.34
2023,4,26,18,192.18,0.14,61.39,198.5,13.02,0.34,24.43,18.44,21.43,14.32,69.17,7.18,92.85,5.27,323.3,6.9,323.8,1.77,429.27,0.3
2023,4,26,19,104.28,0.14,73.72,99.63,6.72,0.1,23.15,18.98,21.07,14.82,77.31,4.49,92.87,3.73,318.2,5.59,318.4,0.52,217.75,0.28
2023,4,26,20,18.42,0.14,86.31,13.06,1.1,0.01,21.27,19.42,20.35,15.22,89.04,3.8,92.91,2.19,317.0,4.93,317.4,0.03,30.15,0.21
2023,4,26,21,0.0,-999.0,90.0,0.0,0.0,0.0,20.08,18.92,19.5,14.74,92.85,3.93,92.94,2.21,316.5,5.12,316.3,0.0,0.0,-999.0
2023,4,26,22,0.0,-999.0,90.0,0.0,0.0,0.0,19.16,18.31,18.73,14.18,94.65,3.09,92.98,2.36,315.0,5.35,314.5,0.0,0.0,-999.0
2023,4,26,23,0.0,-999.0,90.0,0.0,0.0,0.0,18.42,17.91,18.16,13.81,96.6,1.63,93.01,2.41,314.2,5.35,313.7,0.0,0.0,-999.0
2023,4,27,0,0.0,-999.0,90.0,0.0,0.0,0.0,17.89,17.66,17.77,13.61,98.44,0.42,93.01,2.41,316.2,5.42,315.6,0.0,0.0,-999.0
2023,4,27,1,0.0,-999.0,90.0,0.0,0.0,0.0,17.49,17.48,17.48,13.46,99.83,0.36,93.0,2.42,321.0,5.48,320.0,0.0,0.0,-999.0
2023,4,27,2,0.0,-999.0,90.0,0.0,0.0,0.0,17.19,17.31,17.25,13.31,100.0,0.31,92.96,2.46,327.3,5.45,326.7,0.0,0.0,-999.0
2023,4,27,3,0.0,-999.0,90.0,0.0,0.0,0.0,17.06,17.2,17.13,13.22,100.0,0.44,92.92,2.43,334.7,5.36,334.5,0.0,0.0,-999.0
2023,4,27,4,0.0,-999.0,90.0,0.0,0.0,0.0,17.07,17.1,17.08,13.14,99.96,0.78,92.86,2.51,337.2,5.3,336.9,0.0,0.0,-999.0
2023,4,27,5,0.0,-999.0,90.0,0.0,0.0,0.0,16.89,16.85,16.87,12.95,99.61,0.78,92.82,2.51,336.5,5.11,336.1,0.0,0.0,-999.0
2023,4,27,6,0.0,-999.0,90.0,0.0,0.0,0.0,16.56,16.52,16.54,12.68,99.58,0.78,92.79,2.3,335.0,4.78,334.6,0.0,0.0,-999.0
2023,4,27,7,0.0,-999.0,90.0,0.0,0.0,0.0,16.16,16.13,16.14,12.37,99.67,1.05,92.79,2.08,332.8,4.46,332.5,0.0,0.0,-999.0
2023,4,27,8,0.0,-999.0,90.0,0.0,0.0,0.0,15.83,15.79,15.81,12.1,99.63,1.34,92.83,1.97,331.2,4.27,331.0,0.0,0.0,-999.0
2023,4,27,9,9.55,0.14,88.45,4.84,0.62,0.0,15.7,15.62,15.66,11.95,99.29,1.7,92.89,1.95,335.8,4.05,335.2,0.03,11.5,0.26
2023,4,27,10,172.95,0.29,77.12,79.48,8.21,0.08,16.98,16.49,16.73,12.63,96.75,2.93,92.96,2.8,340.1,3.48,336.8,0.38,174.27,0.58
2023,4,27,11,205.7,0.16,64.6,181.92,13.11,0.28,18.9,17.68,18.29,13.62,92.46,5.35,93.01,3.21,323.0,4.11,317.7,1.4,390.98,0.36
2023,4,27,12,302.05,0.15,53.18,269.47,20.62,0.62,21.07,18.09,19.58,13.99,83.01,4.46,93.02,4.05,313.6,5.0,311.4,3.33,581.25,0.37
2023,4,27,13,402.4,0.16,43.72,334.33,25.52,0.89,22.65,17.88,20.27,13.8,74.33,7.92,92.98,4.45,310.6,5.43,309.3,5.1,722.22,0.41
2023,4,27,14,537.72,0.15,37.77,370.91,35.91,1.37,23.72,17.88,20.8,13.82,69.72,8.81,92.91,4.73,308.1,5.77,306.8,7.85,801.5,0.51
2023,4,27,15,458.15,0.15,37.04,374.82,31.65,1.23,24.36,17.89,21.12,13.83,67.08,8.18,92.82,4.98,302.7,6.13,301.3,6.93,809.58,0.43
2023,4,27,16,390.3,0.15,41.83,347.08,27.25,1.0,24.87,17.82,21.35,13.78,64.77,5.49,92.74,5.12,295.0,6.42,294.2,5.9,747.78,0.39
2023,4,27,17,323.3,0.14,50.57,289.15,22.48,0.72,24.83,17.75,21.29,13.73,64.65,2.83,92.67,4.92,287.4,6.25,287.1,4.03,620.58,0.38
