Time,Total Inverter Power(W)
2023-11-27 11:21:15,9880.0
2023-11-27 11:26:19,6950.0
2023-11-27 11:31:23,11620.0
2023-11-27 11:36:29,8320.0
2023-11-27 11:41:33,12820.0
2023-11-27 11:46:34,11140.0
2023-11-27 11:51:40,6840.0
2023-11-27 11:56:34,6040.0
2023-11-27 12:01:34,9190.0
2023-11-27 12:06:50,9450.0
2023-11-27 12:11:39,9270.0
2023-11-27 12:16:45,7390.0
2023-11-27 12:21:40,10590.0
2023-11-27 12:26:40,10570.0
2023-11-27 12:31:40,12320.0
2023-11-27 12:36:41,10160.0
2023-11-27 12:41:41,7980.0
2023-11-27 12:46:44,11000.0
2023-11-27 12:51:48,16110.0
2023-11-27 12:56:53,11150.0
2023-11-27 13:01:57,7830.0
2023-11-27 13:07:01,9810.0
2023-11-27 13:12:06,7220.0
2023-11-27 13:12:17,7300.0
2023-11-27 13:17:10,7490.0
2023-11-27 13:22:11,7520.0
2023-11-27 13:27:10,11390.0
2023-11-27 13:32:11,10000.0
2023-11-27 13:37:11,10350.0
2023-11-27 13:42:11,11310.0
2023-11-27 13:47:12,7910.0
2023-11-27 13:52:12,6560.0
2023-11-27 13:57:12,8700.0
2023-11-27 14:02:13,7830.0
2023-11-27 14:07:13,3960.0
2023-11-27 14:12:13,5680.0
2023-11-27 14:17:14,4480.0
2023-11-27 14:22:15,4710.0
2023-11-27 14:27:15,4410.0
2023-11-27 14:32:15,4370.0
2023-11-27 14:37:16,3390.0
2023-11-27 14:42:16,2620.0
2023-11-27 14:47:16,3180.0
2023-11-27 14:52:16,5910.0
2023-11-27 14:57:17,8110.0
2023-11-27 15:02:17,8780.0
2023-11-27 15:07:18,5790.0
2023-11-27 15:12:19,5360.0
2023-11-27 15:17:19,5910.0
2023-11-27 15:22:23,5130.0
2023-11-27 15:27:28,6980.0
2023-11-27 15:32:33,6530.0
2023-11-27 15:37:37,5210.0
2023-11-27 15:42:42,9370.0
2023-11-27 15:47:46,4390.0
2023-11-27 15:52:50,8650.0
2023-11-27 15:57:50,3940.0
2023-11-27 16:02:51,6670.0
2023-11-27 16:07:53,5700.0
2023-11-27 16:12:53,5180.0
2023-11-27 16:17:54,4290.0
2023-11-27 16:22:54,7810.0
2023-11-27 16:27:56,11090.0
2023-11-27 16:32:56,11270.0
2023-11-27 16:37:57,9910.0
2023-11-27 16:42:57,10730.0
2023-11-27 16:47:57,4390.0
2023-11-27 16:52:57,4110.0
2023-11-27 16:57:59,11910.0
2023-11-27 17:03:03,9720.0
2023-11-27 17:08:07,7750.0
2023-11-27 17:13:11,8390.0
2023-11-27 17:18:16,7660.0
2023-11-27 17:23:22,7200.0
2023-11-27 17:28:26,9740.0
2023-11-27 17:33:32,7650.0
2023-11-27 17:38:34,7350.0
2023-11-27 17:43:39,7290.0
2023-11-27 17:43:50,7960.0
2023-11-27 17:44:19,7880.0
2023-11-27 17:49:41,4420.0
2023-11-28 04:15:14,10460.0
2023-11-28 04:20:14,10590.0
2023-11-28 04:25:14,6140.0
2023-11-28 04:30:16,9820.0
2023-11-28 04:35:21,9490.0
2023-11-28 04:40:25,9500.0
2023-11-28 04:45:29,9410.0
2023-11-28 04:50:33,9340.0
2023-11-28 04:55:37,9720.0
2023-11-28 05:00:42,9140.0
2023-11-28 05:05:46,8970.0
2023-11-28 05:10:50,8580.0
2023-11-28 05:15:50,8440.0
2023-11-28 05:20:50,8130.0
2023-11-28 05:25:51,8210.0
2023-11-28 05:30:51,8900.0
2023-11-28 05:35:51,8060.0
2023-11-28 05:40:51,8020.0
2023-11-28 05:45:51,8040.0
2023-11-28 05:50:51,8120.0
2023-11-28 05:55:52,8260.0
2023-11-28 06:00:52,8250.0
2023-11-28 06:05:53,2800.0
2023-11-28 06:10:53,8400.0
2023-11-28 06:15:53,8500.0
2023-11-28 06:20:54,8450.0
2023-11-28 06:25:56,4690.0
2023-11-28 06:30:57,4690.0
2023-11-28 06:35:57,4640.0
2023-11-28 06:40:57,3400.0
2023-11-28 06:45:58,9300.0
2023-11-28 06:50:58,8960.0
2023-11-28 06:55:59,3740.0
2023-11-28 07:00:59,4850.0
2023-11-28 07:05:59,10190.0
2023-11-28 07:10:59,4630.0
2023-11-28 07:16:02,10150.0
2023-11-28 07:21:08,7800.0
2023-11-28 07:26:13,9080.0
2023-11-28 07:31:17,8910.0
2023-11-28 07:36:21,9270.0
2023-11-28 07:41:25,9400.0
2023-11-28 07:46:29,10830.0
2023-11-28 07:51:33,5860.0
2023-11-28 07:56:37,8480.0
2023-11-28 08:01:41,8390.0
2023-11-28 08:06:45,9460.0
2023-11-28 08:11:50,8600.0
2023-11-28 08:16:55,9640.0
2023-11-28 08:21:58,6390.0
2023-11-28 08:27:03,3990.0
2023-11-28 08:32:07,4060.0
2023-11-28 08:37:11,5620.0
2023-11-28 08:37:23,6510.0
2023-11-28 08:42:15,7410.0
2023-11-28 08:47:19,7780.0
2023-11-28 08:52:23,9670.0
2023-11-28 08:57:28,8010.0
2023-11-28 09:02:32,6590.0
2023-11-28 09:07:36,7830.0
2023-11-28 09:07:47,7650.0
2023-11-28 09:12:43,6950.0
2023-11-28 09:17:47,6690.0
2023-11-28 09:22:50,6620.0
2023-11-28 09:27:53,6570.0
2023-11-28 09:32:58,8730.0
2023-11-28 09:38:02,9890.0
2023-11-28 09:43:06,9760.0
2023-11-28 09:48:10,8410.0
2023-11-28 09:53:14,8890.0
2023-11-28 09:58:18,8700.0
2023-11-28 10:03:22,7160.0
2023-11-28 10:08:23,7400.0
2023-11-28 10:13:23,8220.0
2023-11-28 10:18:23,8670.0
2023-11-28 10:23:24,9180.0
2023-11-28 10:28:24,9670.0
2023-11-28 10:33:24,10030.0
2023-11-28 10:38:25,10760.0
2023-11-28 10:43:25,9840.0
2023-11-28 10:48:25,9160.0
2023-11-28 10:53:25,15120.0
2023-11-28 10:58:25,14280.0
2023-11-28 11:03:27,9730.0
2023-11-28 11:08:34,13580.0
2023-11-28 11:13:38,10040.0
2023-11-28 11:18:42,10800.0
2023-11-28 11:23:46,13790.0
2023-11-28 11:28:50,14170.0
2023-11-28 11:33:54,14910.0
2023-11-28 11:38:59,23020.0
2023-11-28 11:44:03,20550.0
2023-11-28 11:49:07,19990.0
2023-11-28 11:54:11,17900.0
2023-11-28 11:59:15,18020.0
2023-11-28 12:04:19,19050.0
2023-11-28 12:09:23,8060.0
2023-11-28 12:14:28,8950.0
2023-11-28 12:19:32,9100.0
2023-11-28 12:24:36,9850.0
2023-11-28 12:29:40,9470.0
2023-11-28 12:34:44,9270.0
2023-11-28 12:39:49,6520.0
2023-11-28 12:44:53,8030.0
2023-11-28 12:49:53,12900.0
2023-11-28 12:54:53,9170.0
2023-11-28 12:59:53,8070.0
2023-11-28 13:04:53,13450.0
2023-11-28 13:09:53,9930.0
2023-11-28 13:14:54,10380.0
2023-11-28 13:19:54,13850.0
2023-11-28 13:24:54,9420.0
2023-11-28 13:29:54,10180.0
2023-11-28 13:34:54,10000.0
2023-11-28 13:39:54,6830.0
2023-11-28 13:42:50,7800.0
2023-11-28 13:48:08,6090.0
2023-11-28 13:53:08,9220.0
2023-11-28 13:58:08,8450.0
2023-11-28 14:03:07,6800.0
2023-11-28 14:08:07,11540.0
2023-11-28 14:13:09,5340.0
2023-11-28 14:18:12,5670.0
2023-11-28 14:23:16,7750.0
2023-11-28 14:28:20,7980.0
2023-11-28 14:33:25,6360.0
2023-11-28 14:38:34,4030.0
2023-11-28 14:43:32,10720.0
2023-11-28 14:48:36,10490.0
2023-11-28 14:53:39,8720.0
2023-11-28 14:58:44,9780.0
2023-11-28 15:03:48,5330.0
2023-11-28 15:08:55,6570.0
2023-11-28 15:13:57,4350.0
2023-11-28 15:19:01,7830.0
2023-11-28 15:24:06,4460.0
2023-11-28 15:29:08,2930.0
2023-11-28 15:34:11,2980.0
2023-11-28 15:39:54,4010.0
2023-11-28 15:42:23,3470.0
2023-11-28 15:47:40,3370.0
2023-11-28 15:52:39,5290.0
2023-11-28 15:57:39,5610.0
2023-11-28 16:02:38,4980.0
2023-11-28 16:07:38,4680.0
2023-11-28 16:12:37,4810.0
2023-11-28 16:17:39,5050.0
2023-11-28 16:22:42,5080.0
2023-11-28 16:22:52,4940.0
2023-11-28 16:27:50,4170.0
2023-11-28 16:32:50,3250.0
2023-11-28 16:37:52,2670.0
2023-11-28 16:42:56,2460.0
2023-11-28 16:47:59,1950.0
2023-11-28 16:53:03,1730.0
2023-11-28 16:58:02,2240.0
2023-11-28 16:58:39,2550.0
2023-11-28 17:03:03,2630.0
2023-11-28 17:08:06,2720.0
2023-11-28 17:13:11,2840.0
2023-11-28 17:18:12,4250.0
2023-11-28 17:23:17,3040.0
2023-11-28 17:23:28,2990.0
2023-11-28 17:28:20,3260.0
2023-11-28 17:33:23,3140.0
2023-11-28 17:38:27,2930.0
2023-11-28 17:43:30,3120.0
2023-11-28 17:48:33,3240.0
2023-11-29 04:33:12,2740.0
2023-11-29 04:38:13,2640.0
2023-11-29 04:43:13,3320.0
2023-11-29 04:48:16,6430.0
2023-11-29 04:53:20,7670.0
2023-11-29 04:58:21,3990.0
2023-11-29 05:08:24,4310.0
2023-11-29 05:13:24,3820.0
2023-11-29 05:23:25,2970.0
2023-11-29 05:28:25,2700.0
2023-11-29 05:33:26,2510.0
2023-11-29 05:38:26,2340.0
2023-11-29 05:43:27,2500.0
2023-11-29 05:48:27,2560.0
2023-11-29 05:53:27,2880.0
2023-11-29 05:58:35,2950.0
2023-11-29 06:03:37,3400.0
2023-11-29 06:08:38,3900.0
2023-11-29 06:13:45,3980.0
2023-11-29 06:18:39,4090.0
2023-11-29 06:23:39,4870.0
2023-11-29 06:28:41,5670.0
2023-11-29 06:33:41,6130.0
2023-11-29 06:38:42,5040.0
2023-11-29 06:43:42,5070.0
2023-11-29 06:48:43,5730.0
2023-11-29 06:53:43,6140.0
2023-11-29 06:58:45,5920.0
2023-11-29 07:03:49,8420.0
2023-11-29 07:08:53,10030.0
2023-11-29 07:09:04,9750.0
2023-11-29 07:13:56,9560.0
2023-11-29 07:18:58,7660.0
2023-11-29 07:23:57,7130.0
2023-11-29 07:28:57,7240.0
2023-11-29 07:33:58,6290.0
2023-11-29 07:39:00,5450.0
2023-11-29 07:44:01,4920.0
2023-11-29 07:49:01,5080.0
2023-11-29 07:54:01,5620.0
2023-11-29 07:59:02,6550.0
2023-11-29 08:04:03,6880.0
2023-11-29 08:09:03,6460.0
2023-11-29 08:14:04,5850.0
2023-11-29 08:19:09,5950.0
2023-11-29 08:24:13,5690.0
2023-11-29 08:29:18,6720.0
2023-11-29 08:34:22,7720.0
2023-11-29 08:39:22,8450.0
2023-11-29 08:44:23,9250.0
2023-11-29 08:49:23,10590.0
2023-11-29 08:54:23,10120.0
2023-11-29 08:59:24,10890.0
2023-11-29 09:04:24,11650.0
2023-11-29 09:09:24,9390.0
2023-11-29 09:14:25,13310.0
2023-11-29 09:19:25,12510.0
2023-11-29 09:24:26,17960.0
2023-11-29 09:29:26,17130.0
2023-11-29 09:34:28,13000.0
2023-11-29 09:39:33,15960.0
2023-11-29 09:44:36,18960.0
2023-11-29 09:49:41,16010.0
2023-11-29 09:54:45,13310.0
2023-11-29 09:59:53,11860.0
2023-11-29 10:04:57,15640.0
2023-11-29 10:10:03,14600.0
2023-11-29 10:15:08,11150.0
2023-11-29 10:20:10,13940.0
2023-11-29 10:25:15,14940.0
2023-11-29 10:30:21,8730.0
2023-11-29 10:30:32,9600.0
2023-11-29 10:35:24,8850.0
2023-11-29 10:40:28,11190.0
2023-11-29 10:45:33,10410.0
2023-11-29 10:50:37,11560.0
2023-11-29 10:55:41,12710.0
2023-11-29 11:00:46,16330.0
2023-11-29 11:05:50,14740.0
2023-11-29 11:10:55,14710.0
2023-11-29 11:11:10,16100.0
2023-11-29 11:15:59,13300.0
2023-11-29 11:21:05,9360.0
2023-11-29 11:26:09,7390.0
2023-11-29 11:31:13,10120.0
2023-11-29 11:36:14,13850.0
2023-11-29 11:41:14,16530.0
2023-11-29 11:41:25,17190.0
2023-11-29 11:46:15,7200.0
2023-11-29 11:51:15,7490.0
2023-11-29 11:56:16,7510.0
2023-11-29 12:01:16,7220.0
2023-11-29 12:06:16,12590.0
2023-11-29 12:11:17,5900.0
2023-11-29 12:16:17,13000.0
2023-11-29 12:21:20,13230.0
2023-11-29 12:26:24,9860.0
2023-11-29 12:31:28,12860.0
2023-11-29 12:36:33,5410.0
2023-11-29 12:41:37,8810.0
2023-11-29 12:46:37,10900.0
2023-11-29 12:51:38,5140.0
2023-11-29 12:56:38,16840.0
2023-11-29 13:01:39,12560.0
2023-11-29 13:06:39,10750.0
2023-11-29 13:11:39,9570.0
2023-11-29 13:16:40,6960.0
2023-11-29 13:21:40,9710.0
2023-11-29 13:26:40,9100.0
2023-11-29 13:31:41,12550.0
2023-11-29 13:36:41,10220.0
2023-11-29 13:41:43,10630.0
2023-11-29 13:46:47,10470.0
2023-11-29 13:51:52,10130.0
2023-11-29 13:56:56,10010.0
2023-11-29 14:01:19,4690.0
2023-11-29 14:06:35,10530.0
2023-11-29 14:11:34,4760.0
2023-11-29 14:16:34,4650.0
2023-11-29 14:21:33,10180.0
2023-11-29 14:26:32,10290.0
2023-11-29 14:31:32,10120.0
2023-11-29 14:36:31,7760.0
2023-11-29 14:41:33,4220.0
2023-11-29 14:46:32,5480.0
2023-11-29 14:51:34,4480.0
2023-11-29 14:56:37,3450.0
2023-11-29 15:01:38,4330.0
2023-11-29 15:06:37,3990.0
2023-11-29 15:11:36,10870.0
2023-11-29 15:16:36,9650.0
2023-11-29 15:21:38,9190.0
2023-11-29 15:26:37,8920.0
2023-11-29 15:31:37,7710.0
2023-11-29 15:36:36,4700.0
2023-11-29 15:41:39,6260.0
2023-11-29 15:46:39,4410.0
2023-11-29 15:51:39,5750.0
2023-11-29 15:56:38,8300.0
2023-11-29 16:01:39,8480.0
2023-11-29 16:06:40,3320.0
2023-11-29 16:11:42,3050.0
2023-11-29 16:16:46,2420.0
2023-11-29 16:21:49,6920.0
2023-11-29 16:26:53,6660.0
2023-11-29 16:31:56,6610.0
2023-11-29 16:36:59,6680.0
2023-11-29 16:42:03,6740.0
2023-11-29 16:47:06,2360.0
2023-11-29 16:52:10,3040.0
2023-11-29 16:57:13,6710.0
2023-11-29 17:02:17,6510.0
2023-11-29 17:07:20,6210.0
2023-11-29 17:12:23,5990.0
2023-11-29 17:17:27,5680.0
2023-11-29 17:22:26,1540.0
2023-11-29 17:27:25,5250.0
2023-11-29 17:32:25,5320.0
2023-11-29 17:37:24,5680.0
2023-11-30 04:08:21,5890.0
2023-11-30 04:13:21,5690.0
2023-11-30 04:18:21,5560.0
2023-11-30 04:23:22,5450.0
2023-11-30 04:28:25,5250.0
2023-11-30 04:33:29,4990.0
2023-11-30 04:38:33,5140.0
2023-11-30 04:43:37,4870.0
2023-11-30 04:48:37,4960.0
2023-11-30 04:53:36,4690.0
2023-11-30 04:58:36,4520.0
2023-11-30 05:03:37,4710.0
2023-11-30 05:08:37,4210.0
2023-11-30 05:13:37,4060.0
2023-11-30 05:18:37,4500.0
2023-11-30 05:23:37,4470.0
2023-11-30 05:28:36,4780.0
2023-11-30 05:33:36,5350.0
2023-11-30 05:38:36,5710.0
2023-11-30 05:43:37,5340.0
2023-11-30 05:48:41,4890.0
2023-11-30 05:53:45,4510.0
2023-11-30 05:58:50,4340.0
2023-11-30 06:03:52,4380.0
2023-11-30 06:04:03,4630.0
2023-11-30 06:08:55,4530.0
2023-11-30 06:14:01,4500.0
2023-11-30 06:19:03,4680.0
2023-11-30 06:24:07,4790.0
2023-11-30 06:29:11,5360.0
2023-11-30 06:34:15,5470.0
2023-11-30 06:39:18,5450.0
2023-11-30 06:44:22,6000.0
2023-11-30 06:49:22,7100.0
2023-11-30 06:54:22,7760.0
2023-11-30 06:54:33,7580.0
2023-11-30 06:59:22,8450.0
2023-11-30 07:04:25,7940.0
2023-11-30 07:09:21,4880.0
2023-11-30 07:14:21,4450.0
2023-11-30 07:19:22,5290.0
2023-11-30 07:24:22,5380.0
2023-11-30 07:29:21,7100.0
2023-11-30 07:34:21,6850.0
2023-11-30 07:39:25,6230.0
2023-11-30 07:44:30,6530.0
2023-11-30 07:49:34,8400.0
2023-11-30 07:54:38,10130.0
2023-11-30 07:59:42,13420.0
2023-11-30 08:04:47,7780.0
2023-11-30 08:09:50,12720.0
2023-11-30 08:14:55,7730.0
2023-11-30 08:19:58,13650.0
2023-11-30 08:25:03,8790.0
2023-11-30 08:30:06,8690.0
2023-11-30 08:35:11,14400.0
2023-11-30 08:40:14,8540.0
2023-11-30 08:45:18,7980.0
2023-11-30 08:50:22,14900.0
2023-11-30 08:55:26,7920.0
2023-11-30 09:00:30,13610.0
2023-11-30 09:05:34,7770.0
2023-11-30 09:10:37,7840.0
2023-11-30 09:15:42,8770.0
2023-11-30 09:20:46,10140.0
2023-11-30 09:25:50,15560.0
2023-11-30 09:30:54,8260.0
2023-11-30 09:35:58,12070.0
2023-11-30 09:41:03,12010.0
2023-11-30 09:46:07,16140.0
2023-11-30 09:46:24,16480.0
2023-11-30 09:51:11,11800.0
2023-11-30 09:56:15,11080.0
2023-11-30 10:01:15,17090.0
2023-11-30 10:06:14,16870.0
2023-11-30 10:11:15,11950.0
2023-11-30 10:16:15,17010.0
2023-11-30 10:21:15,10420.0
2023-11-30 10:26:15,11300.0
2023-11-30 10:31:14,11140.0
2023-11-30 10:36:14,11920.0
2023-11-30 10:41:14,17550.0
2023-11-30 10:46:14,19710.0
2023-11-30 10:51:14,15840.0
2023-11-30 10:56:13,18090.0
2023-11-30 11:01:18,20440.0
2023-11-30 11:06:22,15390.0
2023-11-30 11:11:26,15830.0
2023-11-30 11:16:29,15530.0
2023-11-30 11:21:34,12090.0
2023-11-30 11:26:38,17390.0
2023-11-30 11:31:43,17430.0
2023-11-30 11:36:46,11860.0
2023-11-30 11:41:50,17050.0
2023-11-30 11:46:54,16240.0
2023-11-30 11:51:57,17210.0
2023-11-30 11:57:01,14240.0
2023-11-30 12:02:06,11050.0
2023-11-30 12:07:10,19070.0
2023-11-30 12:12:14,13650.0
2023-11-30 12:17:17,12840.0
2023-11-30 12:22:21,11080.0
2023-11-30 12:27:25,13910.0
2023-11-30 12:32:29,15670.0
2023-11-30 12:37:32,17300.0
2023-11-30 12:42:36,17820.0
2023-11-30 12:47:40,10420.0
2023-11-30 12:52:46,11140.0
2023-11-30 12:57:48,15710.0
2023-11-30 13:02:52,10170.0
2023-11-30 13:07:56,10550.0
2023-11-30 13:13:00,12710.0
2023-11-30 13:18:04,10350.0
2023-11-30 13:23:09,10160.0
2023-11-30 13:28:13,9890.0
2023-11-30 13:33:16,15180.0
2023-11-30 13:35:16,14160.0
2023-11-30 13:40:33,9500.0
2023-11-30 13:45:33,13640.0
2023-11-30 13:50:33,13370.0
2023-11-30 13:55:33,13300.0
2023-11-30 14:00:33,11310.0
2023-11-30 14:05:37,9400.0
2023-11-30 14:10:39,13160.0
2023-11-30 14:15:43,13310.0
2023-11-30 14:20:43,12990.0
2023-11-30 14:25:45,12690.0
2023-11-30 14:30:44,8860.0
2023-11-30 14:35:44,3160.0
2023-11-30 14:40:44,7380.0
2023-11-30 14:45:45,7990.0
2023-11-30 14:50:45,6280.0
2023-11-30 14:55:46,11280.0
2023-11-30 15:00:46,11410.0
2023-11-30 15:05:47,11390.0
2023-11-30 15:10:47,11260.0
2023-11-30 15:15:48,11280.0
2023-11-30 15:20:52,11110.0
2023-11-30 15:25:56,10890.0
2023-11-30 15:30:56,10820.0
2023-11-30 15:35:56,10440.0
2023-11-30 15:40:57,9950.0
2023-11-30 15:45:58,9800.0
2023-11-30 15:50:58,9680.0
2023-11-30 15:55:59,9420.0
2023-11-30 16:00:59,5650.0
2023-11-30 16:05:59,4610.0
2023-11-30 16:10:59,4070.0
2023-11-30 16:15:59,9680.0
2023-11-30 16:20:59,4780.0
2023-11-30 16:26:02,9010.0
2023-11-30 16:31:06,8400.0
2023-11-30 16:36:10,8450.0
2023-11-30 16:41:14,8430.0
2023-11-30 16:46:18,7580.0
2023-11-30 16:51:23,8270.0
2023-11-30 16:56:27,7490.0
2023-11-30 17:01:31,6360.0
2023-11-30 17:06:31,2160.0
2023-11-30 17:11:31,3080.0
2023-11-30 17:16:31,7520.0
2023-11-30 17:21:32,7320.0
2023-11-30 17:26:32,7740.0
2023-11-30 17:31:32,7610.0
2023-11-30 17:36:32,7560.0
2023-11-30 17:41:33,8070.0
2023-11-30 17:46:34,7680.0
2023-11-30 17:51:34,7570.0
2023-11-30 17:56:34,7280.0
2023-12-01 04:16:23,8150.0
2023-12-01 04:21:23,7190.0
2023-12-01 04:26:24,6710.0
2023-12-01 04:31:27,5980.0
2023-12-01 04:36:31,5840.0
2023-12-01 04:41:37,5640.0
2023-12-01 04:46:42,5890.0
2023-12-01 04:51:45,6410.0
2023-12-01 04:56:51,6370.0
2023-12-01 05:01:56,6520.0
2023-12-01 05:06:59,6790.0
2023-12-01 05:12:04,6710.0
2023-12-01 05:17:09,6790.0
2023-12-01 05:22:13,6780.0
2023-12-01 05:27:16,6390.0
2023-12-01 05:32:21,6850.0
2023-12-01 05:37:25,6910.0
2023-12-01 05:42:29,6440.0
2023-12-01 05:47:33,6860.0
2023-12-01 05:52:38,7720.0
2023-12-01 05:52:49,8440.0
2023-12-01 05:57:42,8670.0
2023-12-01 06:02:46,8640.0
2023-12-01 06:07:50,8720.0
2023-12-01 06:12:55,8670.0
2023-12-01 06:13:50,10020.0
2023-12-01 06:17:55,9170.0
2023-12-01 06:18:24,10710.0
2023-12-01 06:23:50,8510.0
2023-12-01 06:28:49,8290.0
2023-12-01 06:33:48,7560.0
2023-12-01 06:38:47,7080.0
2023-12-01 06:43:46,8240.0
2023-12-01 06:48:48,7530.0
2023-12-01 06:53:45,7350.0
2023-12-01 06:58:44,7530.0
2023-12-01 07:03:43,7690.0
2023-12-01 07:08:42,8230.0
2023-12-01 07:13:42,8230.0
2023-12-01 07:18:45,8200.0
2023-12-01 07:18:55,10770.0
2023-12-01 07:23:47,10590.0
2023-12-01 07:28:51,11910.0
2023-12-01 07:29:02,9560.0
2023-12-01 07:33:54,9130.0
2023-12-01 07:38:53,9710.0
2023-12-01 07:43:52,9670.0
2023-12-01 07:48:51,10790.0
2023-12-01 07:53:50,9940.0
2023-12-01 07:58:52,10440.0
2023-12-01 08:03:49,10930.0
2023-12-01 08:08:50,10950.0
2023-12-01 08:13:49,10390.0
2023-12-01 08:18:48,11880.0
2023-12-01 08:23:50,10430.0
2023-12-01 08:28:49,10150.0
2023-12-01 08:33:49,11770.0
2023-12-01 08:38:47,11460.0
2023-12-01 08:43:49,12170.0
2023-12-01 08:48:52,12140.0
2023-12-01 08:53:58,11920.0
2023-12-01 08:58:58,10730.0
2023-12-01 09:04:03,13170.0
2023-12-01 09:09:05,12880.0
2023-12-01 09:14:08,13450.0
2023-12-01 09:19:08,14210.0
2023-12-01 09:24:07,12780.0
2023-12-01 09:29:06,15590.0
2023-12-01 09:34:05,14690.0
2023-12-01 09:39:04,16100.0
2023-12-01 09:44:03,14570.0
2023-12-01 09:49:03,12970.0
2023-12-01 09:54:02,15090.0
2023-12-01 09:59:01,15490.0
2023-12-01 10:04:00,15470.0
2023-12-01 10:08:59,14980.0
2023-12-01 10:13:59,17670.0
2023-12-01 10:19:03,19240.0
2023-12-01 10:24:06,14900.0
2023-12-01 10:29:09,15750.0
2023-12-01 10:34:12,16330.0
2023-12-01 10:39:15,10010.0
2023-12-01 10:44:18,11640.0
2023-12-01 10:49:21,15790.0
2023-12-01 10:54:24,9070.0
2023-12-01 10:59:28,15090.0
2023-12-01 10:59:52,15400.0
2023-12-01 11:04:32,18140.0
2023-12-01 11:09:36,16310.0
2023-12-01 11:14:38,16990.0
2023-12-01 11:19:44,17240.0
2023-12-01 11:24:47,16900.0
2023-12-01 11:29:50,16100.0
2023-12-01 11:34:52,15810.0
2023-12-01 11:39:57,16380.0
2023-12-01 11:45:00,16250.0
2023-12-01 11:50:02,16050.0
2023-12-01 11:55:05,16090.0
2023-12-01 12:00:09,15800.0
2023-12-01 12:05:13,12560.0
2023-12-01 12:10:16,11450.0
2023-12-01 12:15:22,11080.0
2023-12-01 12:20:23,16530.0
2023-12-01 12:25:27,11110.0
2023-12-01 12:30:29,15950.0
2023-12-01 12:35:33,15420.0
2023-12-01 12:40:37,15800.0
2023-12-01 12:45:39,15510.0
2023-12-01 12:50:42,13300.0
2023-12-01 12:55:45,15030.0
2023-12-01 13:00:48,15300.0
2023-12-01 13:05:52,15060.0
2023-12-01 13:10:56,10240.0
2023-12-01 13:15:59,10440.0
2023-12-01 13:16:10,10270.0
2023-12-01 13:21:02,15150.0
2023-12-01 13:26:05,14660.0
2023-12-01 13:26:18,14610.0
2023-12-01 13:26:42,14530.0
2023-12-01 13:32:07,14260.0
2023-12-01 13:37:08,14350.0
2023-12-01 13:42:09,14310.0
2023-12-01 13:47:10,14510.0
2023-12-01 13:52:10,14140.0
2023-12-01 13:57:11,13930.0
2023-12-01 14:02:12,13830.0
2023-12-01 14:07:14,13840.0
2023-12-01 14:12:15,13330.0
2023-12-01 14:17:18,13100.0
2023-12-01 14:22:22,12890.0
2023-12-01 14:27:27,12560.0
2023-12-01 14:32:32,12170.0
2023-12-01 14:37:37,12080.0
2023-12-01 14:42:41,11900.0
2023-12-01 14:47:46,11650.0
2023-12-01 14:52:50,11410.0
2023-12-01 14:57:55,11370.0
2023-12-01 15:02:56,11140.0
2023-12-01 15:07:56,11110.0
2023-12-01 15:12:59,10890.0
2023-12-01 15:18:00,10440.0
2023-12-01 15:23:00,10510.0
2023-12-01 15:28:01,10080.0
2023-12-01 15:33:02,10010.0
2023-12-01 15:38:02,9970.0
2023-12-01 15:43:03,9770.0
2023-12-01 15:48:04,9440.0
2023-12-01 15:53:05,9130.0
2023-12-01 15:58:06,9040.0
2023-12-01 16:03:10,8830.0
2023-12-01 16:08:15,8550.0
2023-12-01 16:13:19,8230.0
2023-12-01 16:18:24,8050.0
2023-12-01 16:23:28,7910.0
2023-12-01 16:28:33,7760.0
2023-12-01 16:33:38,7800.0
2023-12-01 16:38:42,7530.0
2023-12-01 16:43:47,7270.0
2023-12-01 16:48:48,7340.0
2023-12-01 16:53:48,7420.0
2023-12-01 16:58:51,7490.0
2023-12-01 17:03:52,7270.0
2023-12-01 17:08:52,7250.0
2023-12-01 17:13:53,6970.0
2023-12-01 17:18:53,6770.0
2023-12-01 17:23:54,6420.0
2023-12-01 17:28:56,6210.0
2023-12-01 17:33:56,6190.0
2023-12-01 17:38:57,6380.0
2023-12-01 17:43:58,6500.0
2023-12-01 17:49:00,6360.0
2023-12-01 17:54:05,6080.0
2023-12-01 17:59:12,6440.0
2023-12-02 04:11:02,6320.0
2023-12-02 04:16:06,6370.0
2023-12-02 04:21:08,6070.0
2023-12-02 04:26:09,5960.0
2023-12-02 04:31:12,6030.0
2023-12-02 04:36:17,6250.0
2023-12-02 04:41:24,6180.0
2023-12-02 04:46:27,6370.0
2023-12-02 04:51:28,6340.0
2023-12-02 04:56:28,6340.0
2023-12-02 05:01:29,6330.0
2023-12-02 05:06:30,6160.0
2023-12-02 05:11:31,5790.0
2023-12-02 05:16:33,5590.0
2023-12-02 05:21:34,5630.0
2023-12-02 05:26:35,6050.0
2023-12-02 05:31:36,6090.0
2023-12-02 05:36:37,5920.0
2023-12-02 05:41:39,5930.0
2023-12-02 05:46:40,5940.0
2023-12-02 05:51:42,6220.0
2023-12-02 05:56:49,6610.0
2023-12-02 06:01:54,6540.0
2023-12-02 06:06:55,6860.0
2023-12-02 06:11:56,7280.0
2023-12-02 06:16:57,7620.0
